hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,country,market_segment,distribution_channel,is_repeated_guest,previous_bookings_not_canceled,reserved_room_type,booking_changes,deposit_type,customer_type,reservation_status,reservation_status_date
Resort Hotel,0,1.07E+02,2015,August,32,7,2,6,2.00E+00,1,0,GBR,Offline TA/TO,TA/TO,0,0,D,0,No Deposit,Contract,Check-Out,8/15/2015
Resort Hotel,0,3.40E+01,2015,August,33,9,2,4,2.00E+00,0,0,ESP,Online TA,TA/TO,0,0,D,1,No Deposit,Transient,Check-Out,8/15/2015
Resort Hotel,0,8.80E+01,2015,August,32,7,2,6,2.00E+00,0,0,PRT,Direct,Direct,0,0,A,0,No Deposit,Transient,Check-Out,8/15/2015
Resort Hotel,0,2.80E+01,2015,August,33,11,0,4,1.00E+00,0,0,PRT,Direct,Direct,0,0,A,0,No Deposit,Transient,Check-Out,8/15/2015
Resort Hotel,0,1.46E+02,2015,August,33,10,1,4,3.00E+00,0,0,PRT,Offline TA/TO,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,8/15/2015
Resort Hotel,0,8.80E+01,2015,August,32,7,2,6,2.00E+00,0,0,PRT,Direct,Direct,0,0,A,0,No Deposit,Transient,Check-Out,8/15/2015
Resort Hotel,0,4.10E+01,2015,August,33,9,2,4,2.00E+00,0,0,ESP,Online TA,TA/TO,0,0,E,0,No Deposit,Transient,Check-Out,8/15/2015
Resort Hotel,0,4.00E+01,2015,August,33,10,1,4,2.00E+00,0,0,ESP,Online TA,TA/TO,0,0,D,0,No Deposit,Transient,Check-Out,8/15/2015
Resort Hotel,0,6.40E+01,2015,August,33,11,0,4,2.00E+00,0,1,PRT,Offline TA/TO,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,8/15/2015
Resort Hotel,0,1.30E+02,2015,August,32,8,2,5,2.00E+00,0,1,PRT,Direct,Direct,0,0,A,0,No Deposit,Transient,Check-Out,8/15/2015
Resort Hotel,0,6.40E+01,2015,August,33,11,0,4,2.00E+00,0,0,PRT,Offline TA/TO,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,8/15/2015
Resort Hotel,0,6.40E+01,2015,August,33,11,0,4,2.00E+00,1,0,PRT,Offline TA/TO,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,8/15/2015
Resort Hotel,0,4.90E+01,2015,August,33,10,1,4,2.00E+00,0,0,PRT,Online TA,TA/TO,0,0,E,0,No Deposit,Transient,Check-Out,8/15/2015
Resort Hotel,0,1.40E+01,2015,August,35,28,0,2,2.00E+00,0,0,PRT,Online TA,TA/TO,0,1,E,0,No Deposit,Transient,Check-Out,8/30/2015
Resort Hotel,0,5.80E+01,2015,August,33,12,0,3,2.00E+00,0,0,FRA,Online TA,TA/TO,0,0,F,1,No Deposit,Transient,Check-Out,8/15/2015
Resort Hotel,0,3.80E+01,2015,August,32,4,2,9,2.00E+00,0,0,ROU,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,8/15/2015
Resort Hotel,0,5.60E+01,2015,August,33,10,1,4,2.00E+00,1,1,FRA,Direct,Direct,0,0,H,0,No Deposit,Transient,Check-Out,8/15/2015
Resort Hotel,0,0.00E+00,2015,August,33,9,2,4,2.00E+00,0,0,PRT,Direct,Direct,0,0,A,2,No Deposit,Transient,Check-Out,8/15/2015
Resort Hotel,0,6.20E+01,2015,August,33,9,2,4,2.00E+00,2,0,ESP,Direct,Direct,0,0,C,1,No Deposit,Transient,Check-Out,8/15/2015
Resort Hotel,0,1.64E+02,2015,August,33,10,1,4,2.00E+00,1,0,PRT,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,8/15/2015
Resort Hotel,0,6.00E+01,2015,August,33,11,0,4,2.00E+00,2,0,PRT,Direct,Direct,0,0,C,0,No Deposit,Transient,Check-Out,8/15/2015
Resort Hotel,0,0.00E+00,2015,August,33,13,0,2,2.00E+00,0,0,IRL,Online TA,TA/TO,0,0,D,0,No Deposit,Transient,Check-Out,8/15/2015
Resort Hotel,0,8.90E+01,2015,August,33,10,1,4,2.00E+00,0,0,PRT,Online TA,TA/TO,0,0,D,0,No Deposit,Transient,Check-Out,8/15/2015
Resort Hotel,0,4.00E+01,2015,August,33,10,1,4,2.00E+00,0,0,ARG,Online TA,TA/TO,0,0,E,0,No Deposit,Transient,Check-Out,8/15/2015
Resort Hotel,0,0.00E+00,2015,August,33,9,2,4,2.00E+00,0,0,PRT,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,8/15/2015
Resort Hotel,1,3.40E+01,2015,September,38,16,2,5,2.00E+00,1,0,PRT,Direct,Direct,0,0,C,0,No Deposit,Transient,Canceled,8/15/2015
Resort Hotel,0,1.50E+02,2015,August,33,9,2,5,2.00E+00,1,1,IRL,Offline TA/TO,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,8/16/2015
Resort Hotel,0,3.29E+02,2015,August,32,2,4,10,3.00E+00,0,0,GBR,Offline TA/TO,TA/TO,0,0,E,0,No Deposit,Contract,Check-Out,8/16/2015
Resort Hotel,0,9.00E+01,2015,August,33,11,0,5,2.00E+00,1,0,ESP,Online TA,TA/TO,0,0,E,0,No Deposit,Transient,Check-Out,8/16/2015
Resort Hotel,0,9.00E+01,2015,August,33,11,0,5,2.00E+00,1,0,ESP,Online TA,TA/TO,0,0,E,1,No Deposit,Transient,Check-Out,8/16/2015
Resort Hotel,0,8.90E+01,2015,August,33,11,0,5,2.00E+00,0,0,ESP,Direct,Direct,0,0,E,0,No Deposit,Transient,Check-Out,8/16/2015
Resort Hotel,0,1.73E+02,2015,August,32,2,4,10,2.00E+00,0,0,FRA,Online TA,TA/TO,0,0,A,0,No Deposit,Transient-Party,Check-Out,8/16/2015
Resort Hotel,0,1.73E+02,2015,August,32,2,4,10,2.00E+00,0,0,FRA,Online TA,TA/TO,0,0,A,0,No Deposit,Transient-Party,Check-Out,8/16/2015
Resort Hotel,0,1.76E+02,2015,August,32,8,2,6,2.00E+00,0,0,PRT,Offline TA/TO,TA/TO,0,0,E,0,No Deposit,Transient,Check-Out,8/16/2015
Resort Hotel,0,6.10E+01,2015,August,33,9,2,5,3.00E+00,0,0,PRT,Offline TA/TO,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,8/16/2015
Resort Hotel,0,6.10E+01,2015,August,33,9,2,5,2.00E+00,0,0,PRT,Offline TA/TO,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,8/16/2015
Resort Hotel,0,6.10E+01,2015,August,33,9,2,5,3.00E+00,0,0,PRT,Offline TA/TO,TA/TO,0,0,A,1,No Deposit,Transient,Check-Out,8/16/2015
Resort Hotel,0,1.08E+02,2015,August,33,11,0,5,2.00E+00,1,0,PRT,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,8/16/2015
Resort Hotel,0,9.80E+01,2017,July,28,15,2,3,3.00E+00,0,0,PRT,Online TA,TA/TO,1,1,D,0,No Deposit,Transient,Check-Out,7/20/2017
Resort Hotel,0,1.36E+02,2015,August,33,10,1,5,2.00E+00,1,0,PRT,Direct,Direct,0,0,A,0,No Deposit,Transient,Check-Out,8/16/2015
Resort Hotel,0,1.34E+02,2015,August,32,7,2,7,2.00E+00,1,0,PRT,Online TA,TA/TO,0,0,A,1,No Deposit,Transient,Check-Out,8/16/2015
Resort Hotel,0,1.91E+02,2015,August,33,15,0,1,2.00E+00,0,0,PRT,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,8/16/2015
Resort Hotel,0,8.00E+00,2015,August,33,15,2,4,2.00E+00,0,0,IRL,Online TA,TA/TO,0,0,C,2,No Deposit,Transient,Check-Out,8/21/2015
Resort Hotel,0,3.00E+00,2015,August,33,13,0,3,2.00E+00,0,0,IRL,Online TA,TA/TO,0,0,F,0,No Deposit,Transient,Check-Out,8/16/2015
Resort Hotel,0,6.50E+01,2015,August,33,9,2,5,1.00E+00,0,0,PRT,Offline TA/TO,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,8/16/2015
Resort Hotel,0,4.80E+01,2015,August,33,10,1,5,2.00E+00,0,0,ESP,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,8/16/2015
Resort Hotel,0,6.90E+01,2015,August,33,10,1,5,2.00E+00,0,0,ESP,Offline TA/TO,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,8/16/2015
Resort Hotel,0,4.80E+01,2015,August,33,10,1,5,2.00E+00,0,0,ESP,Offline TA/TO,TA/TO,0,0,D,0,No Deposit,Transient,Check-Out,8/16/2015
Resort Hotel,0,1.08E+02,2015,August,33,10,1,5,2.00E+00,1,0,PRT,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,8/16/2015
Resort Hotel,0,1.82E+02,2015,August,33,12,0,4,2.00E+00,1,0,PRT,Online TA,TA/TO,0,0,E,0,No Deposit,Transient,Check-Out,8/16/2015
Resort Hotel,0,8.60E+01,2015,August,33,12,0,4,2.00E+00,0,0,ESP,Offline TA/TO,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,8/16/2015
Resort Hotel,0,7.60E+01,2015,August,32,5,2,9,2.00E+00,0,0,DEU,Offline TA/TO,TA/TO,0,0,D,0,No Deposit,Transient,Check-Out,8/16/2015
Resort Hotel,0,3.80E+01,2015,August,33,13,0,3,2.00E+00,0,0,ESP,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,8/16/2015
Resort Hotel,0,4.80E+01,2015,August,33,14,0,2,2.00E+00,0,0,PRT,Direct,Direct,0,0,A,0,No Deposit,Transient,Check-Out,8/16/2015
Resort Hotel,0,1.90E+01,2015,August,33,10,1,5,2.00E+00,0,1,PRT,Direct,Direct,0,0,D,1,No Deposit,Transient,Check-Out,8/16/2015
Resort Hotel,0,1.51E+02,2015,August,32,7,2,7,2.00E+00,0,0,PRT,Offline TA/TO,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,8/16/2015
Resort Hotel,0,1.00E+00,2015,August,33,13,0,3,2.00E+00,0,0,BRA,Online TA,TA/TO,0,0,D,0,No Deposit,Transient,Check-Out,8/16/2015
Resort Hotel,0,1.00E+02,2015,August,33,10,1,5,3.00E+00,0,0,NZL,Online TA,TA/TO,0,0,G,0,No Deposit,Transient,Check-Out,8/16/2015
Resort Hotel,0,8.90E+01,2015,August,33,10,1,5,4.00E+00,0,1,PRT,Direct,Direct,0,0,H,3,No Deposit,Transient,Check-Out,8/16/2015
Resort Hotel,0,6.20E+01,2015,August,33,9,2,5,2.00E+00,0,0,ESP,Online TA,TA/TO,0,0,D,0,No Deposit,Transient,Check-Out,8/16/2015
Resort Hotel,0,9.00E+00,2015,August,33,13,0,3,2.00E+00,0,0,PRT,Direct,Direct,0,0,A,0,No Deposit,Transient,Check-Out,8/16/2015
Resort Hotel,0,7.20E+01,2015,August,33,9,2,5,2.00E+00,0,0,PRT,Offline TA/TO,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,8/16/2015
Resort Hotel,0,8.00E+00,2015,August,33,13,0,3,2.00E+00,0,0,PRT,Online TA,TA/TO,0,0,D,0,No Deposit,Transient,Check-Out,8/16/2015
Resort Hotel,0,7.20E+01,2015,August,33,9,2,5,2.00E+00,0,0,PRT,Offline TA/TO,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,8/16/2015
Resort Hotel,0,7.20E+01,2015,August,33,9,2,5,2.00E+00,0,0,PRT,Offline TA/TO,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,8/16/2015
Resort Hotel,0,6.80E+01,2015,August,33,12,0,4,2.00E+00,0,0,PRT,Offline TA/TO,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,8/16/2015
Resort Hotel,0,1.81E+02,2015,August,33,10,2,5,2.00E+00,0,0,GBR,Offline TA/TO,TA/TO,0,0,D,0,No Deposit,Contract,Check-Out,8/17/2015
Resort Hotel,0,1.01E+02,2015,August,33,10,2,5,2.00E+00,0,0,PRT,Direct,Direct,0,0,D,0,No Deposit,Transient,Check-Out,8/17/2015
Resort Hotel,0,2.20E+02,2015,August,33,10,2,5,2.00E+00,0,0,GBR,Offline TA/TO,TA/TO,0,0,E,0,No Deposit,Contract,Check-Out,8/17/2015
Resort Hotel,0,0.00E+00,2015,August,33,13,1,3,2.00E+00,0,0,FRA,Direct,Direct,0,0,E,0,No Deposit,Transient,Check-Out,8/17/2015
Resort Hotel,0,9.30E+01,2015,August,33,10,2,5,3.00E+00,0,0,PRT,Offline TA/TO,TA/TO,0,0,E,0,No Deposit,Transient,Check-Out,8/17/2015
Resort Hotel,0,4.50E+01,2015,August,33,15,1,1,2.00E+00,0,0,ESP,Online TA,TA/TO,0,0,E,0,No Deposit,Transient,Check-Out,8/17/2015
Resort Hotel,0,3.00E+00,2015,August,34,16,1,0,2.00E+00,0,0,GBR,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,8/17/2015
Resort Hotel,0,3.70E+01,2015,August,34,16,1,0,1.00E+00,0,0,PRT,Groups,Corporate,0,0,A,0,No Deposit,Transient,Check-Out,8/17/2015
Resort Hotel,0,3.70E+01,2015,August,34,16,1,0,1.00E+00,0,0,PRT,Groups,Corporate,0,0,A,0,No Deposit,Transient-Party,Check-Out,8/17/2015
Resort Hotel,0,2.10E+01,2015,August,33,10,2,5,2.00E+00,0,0,PRT,Online TA,TA/TO,0,0,D,0,No Deposit,Transient,Check-Out,8/17/2015
Resort Hotel,0,2.60E+01,2015,August,33,15,1,1,2.00E+00,0,0,CN,Online TA,TA/TO,0,0,D,0,No Deposit,Transient,Check-Out,8/17/2015
Resort Hotel,0,2.00E+00,2015,August,34,16,1,0,2.00E+00,0,0,ESP,Online TA,TA/TO,0,0,D,0,No Deposit,Transient,Check-Out,8/17/2015
Resort Hotel,0,3.70E+01,2015,August,34,16,1,0,1.00E+00,0,0,PRT,Groups,Corporate,0,0,A,0,No Deposit,Transient-Party,Check-Out,8/17/2015
Resort Hotel,0,2.22E+02,2015,August,33,12,1,4,2.00E+00,0,0,FRA,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,8/17/2015
Resort Hotel,0,3.90E+01,2015,August,33,10,2,5,2.00E+00,1,0,PRT,Offline TA/TO,TA/TO,0,0,D,1,No Deposit,Transient,Check-Out,8/17/2015
Resort Hotel,0,1.59E+02,2015,August,33,10,2,5,2.00E+00,1,0,PRT,Direct,Direct,0,0,A,0,No Deposit,Transient,Check-Out,8/17/2015
Resort Hotel,0,3.00E+00,2015,August,32,7,3,7,2.00E+00,0,0,PRT,Direct,Direct,0,0,D,0,No Deposit,Transient,Check-Out,8/17/2015
Resort Hotel,0,1.15E+02,2015,August,33,10,2,5,2.00E+00,0,0,PRT,Direct,Direct,0,0,F,0,No Deposit,Transient,Check-Out,8/17/2015
Resort Hotel,1,2.36E+02,2015,August,35,28,2,3,2.00E+00,0,0,PRT,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Canceled,8/17/2015
Resort Hotel,0,3.70E+01,2015,August,34,16,1,0,1.00E+00,0,0,PRT,Groups,Corporate,0,0,A,0,No Deposit,Transient-Party,Check-Out,8/17/2015
Resort Hotel,0,7.00E+00,2015,August,32,3,4,10,3.00E+00,0,0,NLD,Offline TA/TO,TA/TO,0,0,D,0,No Deposit,Transient,Check-Out,8/17/2015
Resort Hotel,0,3.70E+01,2015,August,34,16,1,0,1.00E+00,0,0,PRT,Groups,Corporate,0,0,A,0,No Deposit,Transient-Party,Check-Out,8/17/2015
Resort Hotel,0,3.70E+01,2015,August,34,16,1,0,1.00E+00,0,0,PRT,Groups,Corporate,0,0,A,0,No Deposit,Transient-Party,Check-Out,8/17/2015
Resort Hotel,0,1.18E+02,2015,August,33,10,2,5,2.00E+00,0,1,PRT,Offline TA/TO,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,8/17/2015
Resort Hotel,0,1.00E+00,2015,August,33,13,1,3,2.00E+00,0,0,AUS,Offline TA/TO,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,8/17/2015
Resort Hotel,0,3.20E+01,2015,August,34,16,1,0,2.00E+00,0,0,GBR,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,8/17/2015
Resort Hotel,0,1.96E+02,2015,August,33,11,2,5,2.00E+00,0,0,NLD,Offline TA/TO,TA/TO,0,0,A,0,No Deposit,Contract,Check-Out,8/18/2015
Resort Hotel,0,1.96E+02,2015,August,33,11,2,5,2.00E+00,0,0,NLD,Offline TA/TO,TA/TO,0,0,A,0,No Deposit,Contract,Check-Out,8/18/2015
Resort Hotel,0,7.00E+00,2015,August,33,14,2,2,2.00E+00,0,0,KAZ,Online TA,TA/TO,0,0,C,0,No Deposit,Transient,Check-Out,8/18/2015
Resort Hotel,0,8.10E+01,2015,August,33,11,2,5,2.00E+00,0,0,GBR,Online TA,TA/TO,0,0,A,1,No Deposit,Transient,Check-Out,8/18/2015
Resort Hotel,0,8.10E+01,2015,August,33,11,2,5,2.00E+00,0,0,GBR,Online TA,TA/TO,0,0,A,1,No Deposit,Transient,Check-Out,8/18/2015
Resort Hotel,0,7.10E+01,2015,August,33,11,2,5,2.00E+00,0,0,ESP,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,8/18/2015
Resort Hotel,0,2.00E+01,2015,August,34,16,2,0,2.00E+00,0,0,ESP,Online TA,TA/TO,0,0,D,0,No Deposit,Transient,Check-Out,8/18/2015
Resort Hotel,0,6.80E+01,2015,August,33,10,3,5,2.00E+00,0,0,ESP,Offline TA/TO,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,8/18/2015
Resort Hotel,0,3.00E+00,2015,August,33,15,2,1,2.00E+00,0,0,NOR,Online TA,TA/TO,0,0,D,0,No Deposit,Transient,Check-Out,8/18/2015
Resort Hotel,0,3.00E+00,2015,August,34,16,2,0,1.00E+00,0,0,PRT,Direct,Direct,0,0,A,1,No Deposit,Transient,Check-Out,8/18/2015
Resort Hotel,1,2.12E+02,2015,September,39,24,2,3,2.00E+00,2,0,PRT,Online TA,TA/TO,0,0,G,0,No Deposit,Transient,Canceled,8/18/2015
Resort Hotel,0,0.00E+00,2015,August,34,17,1,0,2.00E+00,0,0,ESP,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,8/18/2015
Resort Hotel,0,7.40E+01,2015,August,33,15,2,1,2.00E+00,0,0,ESP,Online TA,TA/TO,0,0,D,0,No Deposit,Transient,Check-Out,8/18/2015
Resort Hotel,0,7.50E+01,2015,August,33,10,3,5,2.00E+00,2,0,ROU,Direct,Direct,0,0,C,0,No Deposit,Transient,Check-Out,8/18/2015
Resort Hotel,0,3.00E+01,2015,August,33,15,2,1,2.00E+00,0,0,ITA,Corporate,Corporate,0,0,E,0,No Deposit,Transient,Check-Out,8/18/2015
Resort Hotel,0,0.00E+00,2015,August,34,17,1,0,2.00E+00,0,0,PRT,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,8/18/2015
Resort Hotel,0,1.68E+02,2015,August,33,11,2,5,2.00E+00,0,0,GBR,Offline TA/TO,TA/TO,0,0,D,0,No Deposit,Contract,Check-Out,8/18/2015
Resort Hotel,0,7.90E+01,2015,August,33,14,2,2,2.00E+00,0,0,PRT,Offline TA/TO,TA/TO,0,0,D,0,No Deposit,Transient,Check-Out,8/18/2015
Resort Hotel,0,1.27E+02,2015,August,32,5,4,10,2.00E+00,0,0,IRL,Offline TA/TO,TA/TO,0,0,E,0,No Deposit,Transient,Check-Out,8/19/2015
Resort Hotel,0,6.40E+01,2015,August,33,14,2,3,3.00E+00,0,0,ESP,Offline TA/TO,TA/TO,0,0,D,0,No Deposit,Transient,Check-Out,8/19/2015
Resort Hotel,0,9.50E+01,2015,August,33,15,2,2,2.00E+00,0,0,ESP,Online TA,TA/TO,0,0,A,1,No Deposit,Transient,Check-Out,8/19/2015
Resort Hotel,0,1.95E+02,2015,August,33,10,3,6,2.00E+00,0,0,PRT,Online TA,TA/TO,0,0,E,0,No Deposit,Transient,Check-Out,8/19/2015
Resort Hotel,0,1.51E+02,2017,August,32,6,2,5,2.00E+00,0,0,PRT,Direct,TA/TO,1,1,D,1,No Deposit,Transient,Check-Out,8/13/2017
Resort Hotel,0,2.00E+00,2015,August,34,16,2,1,2.00E+00,0,1,PRT,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,8/19/2015
Resort Hotel,0,1.87E+02,2015,August,33,12,2,5,2.00E+00,0,0,GBR,Offline TA/TO,TA/TO,0,0,A,0,No Deposit,Contract,Check-Out,8/19/2015
Resort Hotel,0,1.18E+02,2015,August,33,10,3,6,2.00E+00,0,0,PRT,Offline TA/TO,TA/TO,0,0,D,0,No Deposit,Transient,Check-Out,8/19/2015
Resort Hotel,0,6.40E+01,2015,August,33,15,2,2,2.00E+00,0,0,PRT,Offline TA/TO,TA/TO,0,0,A,0,No Deposit,Contract,Check-Out,8/19/2015
Resort Hotel,0,6.80E+01,2015,August,34,19,2,7,1.00E+00,0,0,PRT,Offline TA/TO,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,8/28/2015
Resort Hotel,0,5.90E+01,2015,August,33,14,2,3,2.00E+00,0,0,PRT,Online TA,TA/TO,0,0,D,0,No Deposit,Transient,Check-Out,8/19/2015
Resort Hotel,0,8.20E+01,2015,August,34,17,1,1,2.00E+00,0,0,PRT,Online TA,TA/TO,0,0,D,0,No Deposit,Transient-Party,Check-Out,8/19/2015
Resort Hotel,0,1.44E+02,2015,August,33,15,2,5,2.00E+00,0,0,SWE,Offline TA/TO,TA/TO,0,0,E,1,No Deposit,Contract,Check-Out,8/22/2015
Resort Hotel,0,1.69E+02,2015,August,33,13,2,5,2.00E+00,0,0,GBR,Offline TA/TO,TA/TO,0,0,D,0,No Deposit,Contract,Check-Out,8/20/2015
Resort Hotel,0,1.32E+02,2015,August,33,13,2,5,2.00E+00,0,0,GBR,Offline TA/TO,TA/TO,0,0,D,0,No Deposit,Contract,Check-Out,8/20/2015
Resort Hotel,0,8.00E+00,2015,August,34,16,2,2,2.00E+00,0,0,GBR,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,8/20/2015
Resort Hotel,0,7.90E+01,2015,August,33,13,2,5,2.00E+00,0,0,ESP,Offline TA/TO,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,8/20/2015
Resort Hotel,0,6.30E+01,2015,August,34,17,1,2,2.00E+00,0,0,ESP,Online TA,TA/TO,0,0,D,1,No Deposit,Transient,Check-Out,8/20/2015
Resort Hotel,1,2.43E+02,2015,September,36,4,0,2,2.00E+00,0,0,PRT,Online TA,TA/TO,0,0,D,0,No Deposit,Transient-Party,Canceled,8/20/2015
Resort Hotel,0,1.30E+01,2015,August,34,17,1,2,2.00E+00,0,0,PRT,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,8/20/2015
Resort Hotel,0,8.90E+01,2015,August,33,15,2,3,2.00E+00,1,0,PRT,Direct,Direct,0,0,A,0,No Deposit,Transient,Check-Out,8/20/2015
Resort Hotel,0,7.70E+01,2015,August,33,15,2,3,2.00E+00,0,0,PRT,Offline TA/TO,TA/TO,0,0,A,0,No Deposit,Transient-Party,Check-Out,8/20/2015
Resort Hotel,0,1.39E+02,2015,August,33,10,3,7,2.00E+00,0,0,PRT,Online TA,TA/TO,0,0,A,1,No Deposit,Transient,Check-Out,8/20/2015
Resort Hotel,0,1.67E+02,2015,August,34,16,2,2,2.00E+00,0,0,ESP,Offline TA/TO,TA/TO,0,0,A,0,No Deposit,Contract,Check-Out,8/20/2015
Resort Hotel,0,6.60E+01,2015,August,34,16,2,2,2.00E+00,0,0,PRT,Direct,Direct,0,0,A,1,No Deposit,Transient,Check-Out,8/20/2015
Resort Hotel,0,1.00E+01,2015,August,34,16,2,2,2.00E+00,0,0,ESP,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,8/20/2015
Resort Hotel,0,8.40E+01,2015,August,33,14,2,4,2.00E+00,0,0,PRT,Online TA,TA/TO,0,0,E,1,No Deposit,Transient,Check-Out,8/20/2015
Resort Hotel,0,9.40E+01,2015,August,33,15,2,3,2.00E+00,0,0,PRT,Online TA,TA/TO,0,0,G,0,No Deposit,Transient,Check-Out,8/20/2015
Resort Hotel,0,8.00E+00,2015,August,33,13,2,5,2.00E+00,0,0,PRT,Direct,Direct,0,0,A,0,No Deposit,Transient,Check-Out,8/20/2015
Resort Hotel,0,1.00E+00,2015,August,34,19,0,1,2.00E+00,0,0,PRT,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,8/20/2015
Resort Hotel,0,0.00E+00,2015,August,34,19,0,1,2.00E+00,0,1,PRT,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,8/20/2015
Resort Hotel,0,0.00E+00,2015,August,34,19,0,1,2.00E+00,0,0,PRT,Direct,Direct,0,0,D,0,No Deposit,Transient,Check-Out,8/20/2015
Resort Hotel,0,1.24E+02,2015,August,34,17,1,2,2.00E+00,0,0,PRT,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,8/20/2015
Resort Hotel,0,7.10E+01,2015,August,33,12,2,6,2.00E+00,0,0,USA,Direct,Direct,0,0,D,0,No Deposit,Transient,Check-Out,8/20/2015
Resort Hotel,0,4.90E+01,2016,August,36,29,2,5,2.00E+00,0,0,USA,Direct,Direct,1,1,D,1,No Deposit,Transient,Check-Out,9/5/2016
Resort Hotel,0,2.00E+00,2015,August,34,19,0,1,2.00E+00,0,0,ESP,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,8/20/2015
Resort Hotel,0,8.20E+01,2015,August,34,17,1,3,2.00E+00,0,0,PRT,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,8/21/2015
Resort Hotel,0,1.90E+02,2015,August,33,14,2,5,2.00E+00,0,0,IRL,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,8/21/2015
Resort Hotel,0,7.00E+01,2015,August,34,17,1,3,2.00E+00,0,0,ESP,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,8/21/2015
Resort Hotel,0,1.75E+02,2015,August,34,17,1,3,2.00E+00,0,0,PRT,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,8/21/2015
Resort Hotel,0,7.00E+01,2015,August,34,17,1,3,2.00E+00,0,0,PRT,Online TA,TA/TO,0,0,D,0,No Deposit,Transient,Check-Out,8/21/2015
Resort Hotel,0,8.10E+01,2015,August,34,18,0,3,2.00E+00,2,0,CN,Online TA,TA/TO,0,0,C,0,No Deposit,Transient,Check-Out,8/21/2015
Resort Hotel,0,7.50E+01,2015,August,33,12,2,7,2.00E+00,0,0,ESP,Offline TA/TO,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,8/21/2015
Resort Hotel,0,8.40E+01,2015,August,33,13,2,6,2.00E+00,0,0,PRT,Offline TA/TO,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,8/21/2015
Resort Hotel,0,6.40E+01,2015,August,33,14,2,5,3.00E+00,0,0,ESP,Direct,Direct,0,0,D,1,No Deposit,Transient-Party,Check-Out,8/21/2015
Resort Hotel,0,9.50E+01,2015,August,34,16,2,3,2.00E+00,0,1,PRT,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,8/21/2015
Resort Hotel,0,1.00E+02,2015,August,34,17,1,3,2.00E+00,0,0,PRT,Offline TA/TO,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,8/21/2015
